594	20061015	16679	4	Accessories	33	Lights
595	20061015	16680	3	Clothing	20	Gloves
596	20061015	16680	4	Accessories	31	Helmets
597	20061026	16682	3	Clothing	18	Bib-Shorts
598	20061026	16682	4	Accessories	37	Tires and Tubes
599	20060904	16689	3	Clothing	20	Gloves
600	20060904	16689	4	Accessories	32	Hydration Packs
601	20060904	16689	4	Accessories	34	Locks
602	20060913	16692	4	Accessories	32	Hydration Packs
603	20060913	16692	4	Accessories	33	Lights
604	20060907	16699	4	Accessories	27	Bike Stands
605	20060907	16699	4	Accessories	29	Cleaners
606	20061001	16704	4	Accessories	29	Cleaners
607	20061016	16705	4	Accessories	31	Helmets
608	20061016	16705	4	Accessories	34	Locks
609	20060921	16706	3	Clothing	25	Vests
610	20060918	16710	4	Accessories	26	Bike Racks
611	20060918	16710	4	Accessories	37	Tires and Tubes
612	20061009	16712	3	Clothing	20	Gloves
613	20061009	16712	3	Clothing	25	Vests
614	20061009	16712	4	Accessories	35	Panniers
615	20060909	16717	4	Accessories	31	Helmets
616	20060909	16717	4	Accessories	37	Tires and Tubes
617	20060901	16743	3	Clothing	21	Jerseys
618	20060901	16743	3	Clothing	23	Socks
619	20060901	16743	4	Accessories	27	Bike Stands
620	20060901	16743	4	Accessories	36	Pumps
621	20061008	16745	3	Clothing	22	Shorts
622	20061007	16754	3	Clothing	21	Jerseys
623	20061007	16754	4	Accessories	37	Tires and Tubes
624	20061009	16828	3	Clothing	20	Gloves
625	20061009	16828	4	Accessories	34	Locks
626	20061005	16837	3	Clothing	18	Bib-Shorts
627	20061005	16837	3	Clothing	19	Caps
628	20060920	16873	3	Clothing	19	Caps
629	20060920	16873	4	Accessories	34	Locks
630	20061021	16876	3	Clothing	24	Tights
631	20061014	16902	3	Clothing	20	Gloves
632	20061014	16902	4	Accessories	30	Fenders
633	20061014	16902	4	Accessories	34	Locks
634	20061028	16921	4	Accessories	32	Hydration Packs
635	20061022	16928	4	Accessories	30	Fenders
636	20061025	16938	3	Clothing	20	Gloves
637	20061025	16938	4	Accessories	29	Cleaners
638	20060903	16945	4	Accessories	27	Bike Stands
639	20060903	16945	4	Accessories	28	Bottles and Cages
640	20060903	16945	4	Accessories	32	Hydration Packs
641	20060909	16964	4	Accessories	26	Bike Racks
642	20060909	16964	4	Accessories	31	Helmets
643	20061014	16995	3	Clothing	18	Bib-Shorts
644	20061014	16995	4	Accessories	30	Fenders
645	20061025	17045	4	Accessories	30	Fenders
646	20061025	17045	4	Accessories	37	Tires and Tubes
647	20061026	17048	3	Clothing	21	Jerseys
648	20061007	17050	3	Clothing	24	Tights
649	20061007	17050	4	Accessories	30	Fenders
650	20061007	17050	4	Accessories	31	Helmets
651	20061012	17053	3	Clothing	21	Jerseys
652	20061012	17053	3	Clothing	24	Tights
653	20061012	17053	4	Accessories	28	Bottles and Cages
654	20061012	17053	4	Accessories	31	Helmets
655	20060906	17055	4	Accessories	35	Panniers
656	20061008	17062	3	Clothing	23	Socks
657	20061026	17075	4	Accessories	37	Tires and Tubes
658	20060924	17077	4	Accessories	33	Lights
659	20060912	17078	4	Accessories	37	Tires and Tubes
660	20061012	17112	3	Clothing	20	Gloves
661	20061012	17112	4	Accessories	36	Pumps
662	20060905	17115	3	Clothing	18	Bib-Shorts
663	20060905	17115	3	Clothing	22	Shorts
664	20060905	17115	4	Accessories	29	Cleaners
665	20060902	17119	3	Clothing	23	Socks
666	20060902	17119	4	Accessories	34	Locks
667	20060906	17203	3	Clothing	22	Shorts
668	20060906	17203	4	Accessories	29	Cleaners
669	20061012	17216	3	Clothing	18	Bib-Shorts
670	20061018	17227	3	Clothing	24	Tights
671	20061018	17227	3	Clothing	25	Vests
672	20061018	17227	4	Accessories	35	Panniers
673	20060902	17231	4	Accessories	32	Hydration Packs
674	20060910	17235	4	Accessories	36	Pumps
675	20060910	17235	4	Accessories	37	Tires and Tubes
676	20061007	17238	4	Accessories	28	Bottles and Cages
677	20061007	17238	4	Accessories	34	Locks
678	20060914	17242	3	Clothing	24	Tights
679	20060920	17246	3	Clothing	19	Caps
680	20060920	17246	4	Accessories	27	Bike Stands
681	20060920	17246	4	Accessories	34	Locks
682	20061018	17251	4	Accessories	28	Bottles and Cages
683	20061016	17258	4	Accessories	26	Bike Racks
684	20061016	17258	4	Accessories	29	Cleaners
685	20061016	17263	4	Accessories	31	Helmets
686	20060911	17279	4	Accessories	26	Bike Racks
687	20060911	17284	4	Accessories	34	Locks
688	20060924	17299	4	Accessories	28	Bottles and Cages
689	20060924	17299	4	Accessories	31	Helmets
690	20061029	17300	3	Clothing	25	Vests
691	20061029	17300	4	Accessories	28	Bottles and Cages
692	20061027	17309	3	Clothing	20	Gloves
693	20061027	17309	4	Accessories	34	Locks
694	20060925	17316	3	Clothing	24	Tights
695	20061026	17319	3	Clothing	21	Jerseys
696	20061026	17319	4	Accessories	32	Hydration Packs
697	20061026	17319	4	Accessories	35	Panniers
698	20060924	17327	3	Clothing	24	Tights
699	20061022	17329	4	Accessories	26	Bike Racks
700	20061016	17331	4	Accessories	26	Bike Racks
701	20061016	17331	4	Accessories	35	Panniers
702	20060929	17351	4	Accessories	37	Tires and Tubes
703	20061021	17353	4	Accessories	32	Hydration Packs
704	20061021	17353	4	Accessories	37	Tires and Tubes
705	20060902	17388	4	Accessories	30	Fenders
706	20060902	17388	4	Accessories	33	Lights
707	20060902	17388	4	Accessories	34	Locks
708	20060907	17400	3	Clothing	25	Vests
709	20060907	17400	4	Accessories	37	Tires and Tubes
710	20061003	17491	3	Clothing	24	Tights
711	20061003	17491	4	Accessories	31	Helmets
712	20061002	17558	4	Accessories	28	Bottles and Cages
713	20060901	17579	4	Accessories	32	Hydration Packs
714	20060901	17579	4	Accessories	35	Panniers
715	20060921	17636	3	Clothing	21	Jerseys
716	20060921	17636	4	Accessories	35	Panniers
717	20061022	17655	4	Accessories	35	Panniers
718	20061015	17686	3	Clothing	20	Gloves
719	20061014	17707	3	Clothing	23	Socks
720	20061018	17709	4	Accessories	27	Bike Stands
721	20061018	17709	4	Accessories	36	Pumps
722	20061016	17725	3	Clothing	20	Gloves
723	20061016	17725	4	Accessories	31	Helmets
724	20060919	17727	3	Clothing	22	Shorts
725	20060919	17727	3	Clothing	24	Tights
726	20061029	17728	4	Accessories	26	Bike Racks
727	20061029	17728	4	Accessories	36	Pumps
728	20060913	17730	4	Accessories	30	Fenders
729	20060913	17730	4	Accessories	32	Hydration Packs
730	20060913	17730	4	Accessories	35	Panniers
731	20060914	17746	4	Accessories	31	Helmets
732	20060919	17753	4	Accessories	31	Helmets
733	20060916	17755	3	Clothing	19	Caps
734	20060916	17755	3	Clothing	22	Shorts
735	20060916	17755	3	Clothing	23	Socks
736	20060901	17760	4	Accessories	33	Lights
737	20060901	17760	4	Accessories	35	Panniers
738	20061026	17786	3	Clothing	25	Vests
739	20061026	17786	4	Accessories	34	Locks
740	20061026	17786	4	Accessories	36	Pumps
741	20060924	17792	3	Clothing	21	Jerseys
742	20061027	17795	4	Accessories	33	Lights
743	20061005	17882	3	Clothing	18	Bib-Shorts
744	20061005	17882	4	Accessories	36	Pumps
745	20060901	17884	3	Clothing	21	Jerseys
746	20060901	17884	4	Accessories	32	Hydration Packs
747	20060926	17895	3	Clothing	18	Bib-Shorts
748	20060926	17895	4	Accessories	27	Bike Stands
749	20060910	17901	4	Accessories	29	Cleaners
750	20061013	17910	4	Accessories	26	Bike Racks
751	20061013	17910	4	Accessories	30	Fenders
752	20061022	17911	4	Accessories	27	Bike Stands
753	20061022	17911	4	Accessories	34	Locks
754	20061022	17911	4	Accessories	35	Panniers
755	20060907	17922	3	Clothing	22	Shorts
756	20060903	17951	4	Accessories	36	Pumps
757	20060915	17960	3	Clothing	24	Tights
758	20060929	18092	3	Clothing	25	Vests
759	20060929	18092	4	Accessories	34	Locks
760	20061010	18116	3	Clothing	18	Bib-Shorts
761	20060911	18135	4	Accessories	28	Bottles and Cages
762	20060916	18154	3	Clothing	18	Bib-Shorts
763	20060907	18160	4	Accessories	36	Pumps
764	20060903	18168	4	Accessories	35	Panniers
765	20060928	18186	4	Accessories	34	Locks
766	20060924	18196	3	Clothing	22	Shorts
767	20060906	18198	3	Clothing	18	Bib-Shorts
768	20060926	18202	3	Clothing	20	Gloves
769	20060918	18203	4	Accessories	33	Lights
770	20061002	18206	3	Clothing	21	Jerseys
771	20061002	18206	4	Accessories	26	Bike Racks
772	20061002	18206	4	Accessories	36	Pumps
773	20061016	18209	4	Accessories	34	Locks
774	20060917	18214	3	Clothing	19	Caps
775	20060917	18214	3	Clothing	21	Jerseys
776	20060917	18214	4	Accessories	29	Cleaners
777	20061016	18243	3	Clothing	18	Bib-Shorts
778	20060927	18247	3	Clothing	18	Bib-Shorts
779	20061014	18250	3	Clothing	22	Shorts
780	20060921	18251	4	Accessories	35	Panniers
781	20060908	18253	3	Clothing	25	Vests
782	20060908	18253	4	Accessories	34	Locks
783	20060908	18253	4	Accessories	35	Panniers
784	20060917	18255	4	Accessories	32	Hydration Packs
785	20060915	18259	3	Clothing	20	Gloves
786	20060915	18259	4	Accessories	30	Fenders
787	20060915	18259	4	Accessories	33	Lights
788	20061007	18263	3	Clothing	20	Gloves
789	20061007	18263	3	Clothing	22	Shorts
790	20061021	18264	4	Accessories	26	Bike Racks
791	20060928	18273	4	Accessories	32	Hydration Packs
792	20060908	18281	3	Clothing	23	Socks
793	20060908	18281	3	Clothing	25	Vests
794	20060908	18281	4	Accessories	29	Cleaners
795	20061028	18288	4	Accessories	26	Bike Racks
796	20060929	18289	3	Clothing	23	Socks
797	20060905	18292	4	Accessories	30	Fenders
798	20060905	18292	4	Accessories	35	Panniers
799	20061028	18296	3	Clothing	19	Caps
800	20061028	18296	3	Clothing	20	Gloves
801	20061028	18296	4	Accessories	32	Hydration Packs
802	20060913	18297	3	Clothing	18	Bib-Shorts
803	20060913	18297	4	Accessories	35	Panniers
804	20060912	18299	3	Clothing	18	Bib-Shorts
805	20060916	18300	4	Accessories	30	Fenders
806	20061022	18306	4	Accessories	29	Cleaners
807	20061022	18306	4	Accessories	31	Helmets
808	20060917	18308	3	Clothing	21	Jerseys
809	20060917	18308	3	Clothing	23	Socks
810	20060905	18317	3	Clothing	21	Jerseys
811	20060914	18329	3	Clothing	18	Bib-Shorts
812	20060914	18329	3	Clothing	24	Tights
813	20061014	18334	4	Accessories	31	Helmets
814	20061016	18337	4	Accessories	26	Bike Racks
815	20060911	18391	4	Accessories	28	Bottles and Cages
816	20060912	18447	3	Clothing	19	Caps
817	20060918	18451	3	Clothing	20	Gloves
818	20060909	18458	3	Clothing	20	Gloves
819	20060909	18458	4	Accessories	29	Cleaners
820	20061025	18469	4	Accessories	31	Helmets
821	20061025	18469	4	Accessories	32	Hydration Packs
822	20060922	18482	3	Clothing	20	Gloves
823	20060919	18484	4	Accessories	35	Panniers
824	20060902	18491	3	Clothing	21	Jerseys
825	20061012	18495	4	Accessories	26	Bike Racks
826	20061012	18495	4	Accessories	31	Helmets
827	20061012	18495	4	Accessories	34	Locks
828	20061022	18629	3	Clothing	20	Gloves
829	20061022	18629	4	Accessories	35	Panniers
830	20060924	18636	3	Clothing	21	Jerseys
831	20060919	18691	4	Accessories	33	Lights
832	20060922	18697	3	Clothing	19	Caps
833	20061023	18702	3	Clothing	19	Caps
834	20061001	18708	3	Clothing	23	Socks
835	20061001	18708	4	Accessories	30	Fenders
836	20061029	18711	3	Clothing	24	Tights
837	20061013	18717	3	Clothing	18	Bib-Shorts
838	20061013	18717	4	Accessories	26	Bike Racks
839	20061013	18717	4	Accessories	27	Bike Stands
840	20060913	18727	3	Clothing	18	Bib-Shorts
841	20060913	18727	4	Accessories	34	Locks
842	20060918	18731	3	Clothing	23	Socks
843	20060912	18735	4	Accessories	30	Fenders
844	20060910	18736	3	Clothing	18	Bib-Shorts
845	20060910	18736	4	Accessories	35	Panniers
846	20060927	18741	3	Clothing	22	Shorts
847	20060927	18741	3	Clothing	24	Tights
848	20060927	18741	4	Accessories	37	Tires and Tubes
849	20060908	18788	3	Clothing	22	Shorts
850	20061005	18841	3	Clothing	22	Shorts
851	20061005	18841	4	Accessories	36	Pumps
852	20061005	18841	4	Accessories	37	Tires and Tubes
853	20060926	18855	3	Clothing	22	Shorts
854	20061005	18871	3	Clothing	23	Socks
855	20061005	18871	4	Accessories	36	Pumps
856	20060928	18882	4	Accessories	34	Locks
857	20060928	18882	4	Accessories	36	Pumps
858	20061027	18902	3	Clothing	18	Bib-Shorts
859	20060926	18944	4	Accessories	31	Helmets
860	20061018	18950	4	Accessories	29	Cleaners
861	20061018	18950	4	Accessories	37	Tires and Tubes
862	20061024	18968	4	Accessories	26	Bike Racks
863	20061008	18971	4	Accessories	27	Bike Stands
864	20061008	18971	4	Accessories	32	Hydration Packs
865	20061006	19047	3	Clothing	18	Bib-Shorts
866	20061006	19047	4	Accessories	28	Bottles and Cages
867	20060918	19066	4	Accessories	29	Cleaners
868	20060916	19072	4	Accessories	36	Pumps
869	20060901	19076	4	Accessories	29	Cleaners
870	20060930	19090	3	Clothing	19	Caps
871	20060930	19090	4	Accessories	30	Fenders
872	20060902	19094	3	Clothing	25	Vests
873	20060902	19094	4	Accessories	28	Bottles and Cages
874	20060902	19094	4	Accessories	32	Hydration Packs
875	20060903	19095	4	Accessories	27	Bike Stands
876	20061010	19101	4	Accessories	29	Cleaners
877	20061010	19101	4	Accessories	34	Locks
878	20061025	19150	4	Accessories	37	Tires and Tubes
879	20060914	19193	3	Clothing	23	Socks
880	20060914	19193	4	Accessories	35	Panniers
881	20061009	19232	3	Clothing	18	Bib-Shorts
882	20061009	19232	3	Clothing	23	Socks
883	20061012	19278	4	Accessories	28	Bottles and Cages
884	20061012	19278	4	Accessories	30	Fenders
885	20060912	19311	3	Clothing	19	Caps
886	20060903	19339	3	Clothing	20	Gloves
887	20060903	19339	4	Accessories	36	Pumps
888	20060902	19345	3	Clothing	20	Gloves
889	20060902	19345	4	Accessories	35	Panniers
890	20061003	19369	3	Clothing	21	Jerseys
891	20061003	19369	3	Clothing	25	Vests
892	20061022	19382	3	Clothing	23	Socks
893	20061022	19382	4	Accessories	37	Tires and Tubes
894	20060907	19385	3	Clothing	23	Socks
895	20061004	19418	4	Accessories	29	Cleaners
896	20060915	19419	4	Accessories	30	Fenders
897	20060929	19465	3	Clothing	19	Caps
898	20060926	19555	3	Clothing	19	Caps
899	20060926	19555	4	Accessories	26	Bike Racks
900	20061015	19559	3	Clothing	23	Socks
901	20061015	19559	4	Accessories	32	Hydration Packs
902	20061013	19561	3	Clothing	19	Caps
903	20061017	19562	3	Clothing	24	Tights
904	20061017	19562	4	Accessories	30	Fenders
905	20061022	19569	4	Accessories	30	Fenders
906	20061029	19581	3	Clothing	18	Bib-Shorts
907	20061029	19581	3	Clothing	24	Tights
908	20061023	19592	3	Clothing	23	Socks
909	20060924	19597	4	Accessories	37	Tires and Tubes
910	20060909	19608	4	Accessories	28	Bottles and Cages
911	20061013	19609	4	Accessories	27	Bike Stands
912	20061001	19610	4	Accessories	32	Hydration Packs
913	20061001	19610	4	Accessories	35	Panniers
914	20061001	19610	4	Accessories	36	Pumps
915	20060907	19611	3	Clothing	23	Socks
916	20060907	19611	4	Accessories	28	Bottles and Cages
917	20060907	19611	4	Accessories	31	Helmets
918	20060907	19611	4	Accessories	36	Pumps
919	20060913	19614	4	Accessories	28	Bottles and Cages
920	20060914	19615	3	Clothing	25	Vests
921	20060921	19617	3	Clothing	25	Vests
922	20060921	19617	4	Accessories	33	Lights
923	20060914	19618	4	Accessories	31	Helmets
924	20060926	19620	4	Accessories	29	Cleaners
925	20060909	19621	4	Accessories	35	Panniers
926	20060917	19631	4	Accessories	33	Lights
927	20060917	19631	4	Accessories	37	Tires and Tubes
928	20060905	19651	3	Clothing	18	Bib-Shorts
929	20060915	19667	3	Clothing	19	Caps
930	20060915	19667	4	Accessories	28	Bottles and Cages
931	20060915	19667	4	Accessories	37	Tires and Tubes
932	20061024	19752	3	Clothing	19	Caps
933	20061015	19753	3	Clothing	20	Gloves
934	20060902	19762	3	Clothing	20	Gloves
935	20061025	19765	4	Accessories	35	Panniers
936	20060924	19772	3	Clothing	18	Bib-Shorts
937	20061025	19782	3	Clothing	18	Bib-Shorts
938	20061025	19782	3	Clothing	19	Caps
939	20061025	19782	3	Clothing	21	Jerseys
940	20060918	19784	4	Accessories	31	Helmets
941	20060930	19786	3	Clothing	19	Caps
942	20060930	19786	4	Accessories	27	Bike Stands
943	20060930	19786	4	Accessories	28	Bottles and Cages
944	20060920	19798	3	Clothing	21	Jerseys
945	20061026	19801	3	Clothing	21	Jerseys
946	20061026	19801	4	Accessories	28	Bottles and Cages
947	20060919	19826	4	Accessories	29	Cleaners
948	20061029	19839	3	Clothing	22	Shorts
949	20061029	19839	4	Accessories	33	Lights
950	20061029	19839	4	Accessories	35	Panniers
951	20061011	19862	3	Clothing	21	Jerseys
952	20061011	19862	4	Accessories	37	Tires and Tubes
953	20061007	19870	4	Accessories	36	Pumps
954	20060927	19912	3	Clothing	20	Gloves
955	20060927	19912	4	Accessories	29	Cleaners
956	20060909	19944	4	Accessories	28	Bottles and Cages
957	20060909	19944	4	Accessories	31	Helmets
958	20060921	19948	4	Accessories	28	Bottles and Cages
959	20060930	19952	4	Accessories	31	Helmets
960	20061002	19954	3	Clothing	19	Caps
961	20061002	19954	3	Clothing	23	Socks
962	20061002	19954	3	Clothing	25	Vests
963	20061006	19955	4	Accessories	37	Tires and Tubes
964	20061015	19960	4	Accessories	33	Lights
965	20060921	19961	3	Clothing	19	Caps
966	20060921	19961	4	Accessories	30	Fenders
967	20060921	19961	4	Accessories	31	Helmets
968	20060920	19968	3	Clothing	19	Caps
969	20060920	19968	4	Accessories	36	Pumps
970	20061004	19970	3	Clothing	19	Caps
971	20061006	20148	4	Accessories	37	Tires and Tubes
972	20060901	20153	3	Clothing	19	Caps
973	20060901	20153	4	Accessories	30	Fenders
974	20061008	20157	3	Clothing	25	Vests
975	20061008	20157	4	Accessories	28	Bottles and Cages
976	20061008	20157	4	Accessories	33	Lights
977	20060909	20158	3	Clothing	19	Caps
978	20060909	20158	4	Accessories	28	Bottles and Cages
979	20060909	20158	4	Accessories	29	Cleaners
980	20060915	20213	3	Clothing	22	Shorts
981	20060915	20213	4	Accessories	29	Cleaners
982	20060915	20213	4	Accessories	32	Hydration Packs
983	20060915	20213	4	Accessories	34	Locks
984	20060909	20222	3	Clothing	19	Caps
985	20060909	20222	4	Accessories	29	Cleaners
986	20060928	20234	3	Clothing	22	Shorts
987	20060929	20235	3	Clothing	20	Gloves
988	20060929	20235	4	Accessories	27	Bike Stands
989	20060929	20235	4	Accessories	35	Panniers
990	20061008	20239	4	Accessories	35	Panniers
991	20061008	20239	4	Accessories	37	Tires and Tubes
992	20060917	20241	4	Accessories	33	Lights
993	20061020	20245	4	Accessories	36	Pumps
994	20061020	20245	4	Accessories	37	Tires and Tubes
995	20060927	20248	4	Accessories	32	Hydration Packs
996	20060912	20254	3	Clothing	23	Socks
997	20061014	20264	3	Clothing	21	Jerseys
998	20061010	20299	3	Clothing	23	Socks
999	20061021	20312	4	Accessories	30	Fenders
1000	20061021	20312	4	Accessories	36	Pumps
1001	20061024	20318	3	Clothing	24	Tights
1002	20061024	20318	4	Accessories	34	Locks
1003	20061023	20354	4	Accessories	29	Cleaners
1004	20061012	20417	3	Clothing	24	Tights
1005	20061007	20419	3	Clothing	24	Tights
1006	20061007	20419	4	Accessories	29	Cleaners
1007	20061007	20419	4	Accessories	37	Tires and Tubes
1008	20060923	20425	3	Clothing	24	Tights
1009	20061011	20429	3	Clothing	24	Tights
1010	20061011	20429	4	Accessories	29	Cleaners
1011	20060925	20445	4	Accessories	37	Tires and Tubes
1012	20060903	20460	3	Clothing	25	Vests
1013	20060922	20492	3	Clothing	23	Socks
1014	20061026	20517	4	Accessories	31	Helmets
1015	20060920	20546	4	Accessories	27	Bike Stands
1016	20060930	20562	4	Accessories	34	Locks
1017	20061010	20585	3	Clothing	19	Caps
1018	20060925	20616	3	Clothing	21	Jerseys
1019	20060925	20616	4	Accessories	35	Panniers
1020	20060925	20616	4	Accessories	37	Tires and Tubes
1021	20061004	20627	3	Clothing	21	Jerseys
1022	20061004	20627	3	Clothing	24	Tights
1023	20061008	20628	4	Accessories	26	Bike Racks
1024	20061003	20679	4	Accessories	33	Lights
1025	20061003	20679	4	Accessories	37	Tires and Tubes
1026	20061017	20694	3	Clothing	25	Vests
1027	20061021	20710	4	Accessories	33	Lights
1028	20061021	20710	4	Accessories	35	Panniers
1029	20060913	20716	3	Clothing	19	Caps
1030	20060913	20716	4	Accessories	35	Panniers
1031	20061017	20740	4	Accessories	37	Tires and Tubes
1032	20061020	20798	4	Accessories	31	Helmets
1033	20061019	20812	4	Accessories	27	Bike Stands
1034	20060922	20820	3	Clothing	23	Socks
1035	20061015	20828	4	Accessories	26	Bike Racks
1036	20061015	20828	4	Accessories	36	Pumps
1037	20060925	20835	3	Clothing	20	Gloves
1038	20061021	20872	3	Clothing	19	Caps
1039	20060909	20899	3	Clothing	22	Shorts
1040	20061004	20916	3	Clothing	25	Vests
1041	20060908	20925	4	Accessories	34	Locks
1042	20060923	20943	3	Clothing	18	Bib-Shorts
1043	20060923	20943	4	Accessories	37	Tires and Tubes
1044	20060930	20977	3	Clothing	18	Bib-Shorts
1045	20060930	20977	4	Accessories	33	Lights
1046	20060913	20997	4	Accessories	27	Bike Stands
1047	20061004	21000	3	Clothing	23	Socks
1048	20061012	21045	3	Clothing	19	Caps
1049	20060914	21060	4	Accessories	26	Bike Racks
1050	20061010	21148	3	Clothing	19	Caps
1051	20061010	21148	4	Accessories	30	Fenders
1052	20061022	21166	4	Accessories	26	Bike Racks
1053	20061022	21166	4	Accessories	35	Panniers
1054	20060927	21176	4	Accessories	28	Bottles and Cages
1055	20060927	21176	4	Accessories	32	Hydration Packs
1056	20061022	21181	4	Accessories	26	Bike Racks
1057	20061019	21202	3	Clothing	24	Tights
1058	20061019	21202	4	Accessories	30	Fenders
1059	20060902	21219	4	Accessories	37	Tires and Tubes
1060	20060911	21221	3	Clothing	23	Socks
1061	20061015	21224	4	Accessories	34	Locks
1062	20060907	21254	4	Accessories	27	Bike Stands
1063	20061023	21266	3	Clothing	23	Socks
1064	20061023	21266	4	Accessories	36	Pumps
1065	20061003	21295	3	Clothing	21	Jerseys
1066	20061003	21295	4	Accessories	37	Tires and Tubes
1067	20060917	21359	4	Accessories	28	Bottles and Cages
1068	20061010	21366	3	Clothing	21	Jerseys
1069	20061010	21366	3	Clothing	25	Vests
1070	20060904	21370	4	Accessories	37	Tires and Tubes
1071	20060908	21371	3	Clothing	19	Caps
1072	20060908	21371	4	Accessories	37	Tires and Tubes
1073	20061023	21377	4	Accessories	37	Tires and Tubes
1074	20061008	21379	4	Accessories	28	Bottles and Cages
1075	20061006	21384	4	Accessories	29	Cleaners
1076	20061019	21555	4	Accessories	26	Bike Racks
1077	20060922	21558	4	Accessories	31	Helmets
1078	20061004	21560	4	Accessories	30	Fenders
1079	20061004	21560	4	Accessories	32	Hydration Packs
1080	20060925	21562	3	Clothing	18	Bib-Shorts
1081	20060908	21564	3	Clothing	21	Jerseys
1082	20061017	21664	3	Clothing	20	Gloves
1083	20061007	21666	3	Clothing	21	Jerseys
1084	20060916	21671	3	Clothing	21	Jerseys
1085	20060916	21671	4	Accessories	26	Bike Racks
1086	20061023	21681	3	Clothing	23	Socks
1087	20061003	21684	3	Clothing	22	Shorts
1088	20061003	21684	4	Accessories	35	Panniers
1089	20061017	21726	4	Accessories	27	Bike Stands
1090	20061017	21726	4	Accessories	32	Hydration Packs
1091	20061017	21726	4	Accessories	37	Tires and Tubes
1092	20060925	21752	4	Accessories	31	Helmets
1093	20060919	21815	3	Clothing	19	Caps
1094	20060919	21815	4	Accessories	30	Fenders
1095	20060915	21831	3	Clothing	23	Socks
1096	20060915	21831	3	Clothing	25	Vests
1097	20061008	21868	3	Clothing	22	Shorts
1098	20061017	21873	4	Accessories	28	Bottles and Cages
1099	20060916	21877	4	Accessories	30	Fenders
1100	20060922	21890	4	Accessories	34	Locks
1101	20060904	21891	4	Accessories	28	Bottles and Cages
1102	20061008	21896	3	Clothing	22	Shorts
1103	20061008	21896	4	Accessories	28	Bottles and Cages
1104	20061003	21952	4	Accessories	35	Panniers
1105	20060911	21953	4	Accessories	32	Hydration Packs
1106	20061023	21957	4	Accessories	30	Fenders
1107	20060902	21962	4	Accessories	31	Helmets
1108	20060917	21966	3	Clothing	23	Socks
1109	20060917	21966	4	Accessories	37	Tires and Tubes
1110	20060908	21972	3	Clothing	18	Bib-Shorts
1111	20060908	21972	4	Accessories	26	Bike Racks
1112	20060908	21972	4	Accessories	28	Bottles and Cages
1113	20060908	21972	4	Accessories	29	Cleaners
1114	20060902	21974	3	Clothing	22	Shorts
1115	20061012	21983	4	Accessories	29	Cleaners
1116	20061006	21984	4	Accessories	32	Hydration Packs
1117	20061026	21999	4	Accessories	34	Locks
1118	20061018	22004	4	Accessories	29	Cleaners
1119	20061018	22004	4	Accessories	31	Helmets
1120	20060929	22005	3	Clothing	20	Gloves
1121	20060929	22005	4	Accessories	37	Tires and Tubes
1122	20061011	22006	4	Accessories	34	Locks
1123	20061002	22020	4	Accessories	29	Cleaners
1124	20061002	22020	4	Accessories	32	Hydration Packs
1125	20060926	22032	4	Accessories	26	Bike Racks
1126	20060926	22032	4	Accessories	36	Pumps
1127	20061006	22050	3	Clothing	20	Gloves
1128	20060928	22151	4	Accessories	29	Cleaners
1129	20061029	22167	3	Clothing	22	Shorts
1130	20061019	22169	4	Accessories	32	Hydration Packs
1131	20061019	22169	4	Accessories	35	Panniers
1132	20061008	22196	4	Accessories	34	Locks
1133	20061004	22198	3	Clothing	25	Vests
1134	20061004	22198	4	Accessories	30	Fenders
1135	20061004	22198	4	Accessories	32	Hydration Packs
1136	20060913	22199	4	Accessories	33	Lights
1137	20061014	22201	3	Clothing	24	Tights
1138	20060926	22205	4	Accessories	33	Lights
1139	20061001	22210	4	Accessories	31	Helmets
1140	20060930	22214	3	Clothing	22	Shorts
1141	20060930	22214	4	Accessories	26	Bike Racks
1142	20060914	22234	4	Accessories	31	Helmets
1143	20060921	22251	3	Clothing	25	Vests
1144	20060914	22265	3	Clothing	24	Tights
1145	20060914	22265	4	Accessories	27	Bike Stands
1146	20060914	22265	4	Accessories	28	Bottles and Cages
1147	20061005	22383	3	Clothing	24	Tights
1148	20061005	22383	4	Accessories	29	Cleaners
1149	20061001	22400	3	Clothing	21	Jerseys
1150	20061010	22408	4	Accessories	28	Bottles and Cages
1151	20061010	22408	4	Accessories	33	Lights
1152	20061010	22408	4	Accessories	34	Locks
1153	20060910	22479	3	Clothing	25	Vests
1154	20060910	22479	4	Accessories	36	Pumps
1155	20060901	22503	3	Clothing	21	Jerseys
1156	20060901	22503	4	Accessories	34	Locks
1157	20061018	22524	3	Clothing	24	Tights
1158	20061018	22524	4	Accessories	28	Bottles and Cages
1159	20061024	22573	3	Clothing	24	Tights
1160	20060903	22582	3	Clothing	18	Bib-Shorts
1161	20061027	22603	3	Clothing	22	Shorts
1162	20061027	22603	3	Clothing	25	Vests
1163	20060909	22615	3	Clothing	21	Jerseys
1164	20060909	22615	4	Accessories	30	Fenders
1165	20060909	22615	4	Accessories	32	Hydration Packs
1166	20061018	22620	3	Clothing	23	Socks
1167	20061018	22620	4	Accessories	33	Lights
1168	20061005	22624	4	Accessories	26	Bike Racks
1169	20060904	22630	3	Clothing	18	Bib-Shorts
1170	20060904	22630	3	Clothing	20	Gloves
1171	20060917	22631	3	Clothing	20	Gloves
1172	20060917	22631	4	Accessories	26	Bike Racks
1173	20060907	22640	3	Clothing	19	Caps
